lanes	O	O,A3CX0FEE5MER9E,8137	O,A330ISTI9O9WTI,29581
all	O	O,A330ISTI9O9WTI,1706
the	O	O,A330ISTI9O9WTI,5678	O,A3CX0FEE5MER9E,9239
time	O	
in	O	O,A3CX0FEE5MER9E,25906
Barcelona	LOC	LOC,A330ISTI9O9WTI,19406	LOC,A3CX0FEE5MER9E,33042
.	O	O,A330ISTI9O9WTI,22309	O,A3CX0FEE5MER9E,13691

That	O	
was	O	
the	O	
second-largest	O	
loss	O	
in	O	
the	O	
company	O	
's	O	
history	O	
.	O	

Taiwan	LOC	O,A3CX0FEE5MER9E,18046	LOC,A330ISTI9O9WTI,17002
dollar	O	
ends	O	
higher	O	O,A330ISTI9O9WTI,3774
,	O	O,A3CX0FEE5MER9E,9498	O,A330ISTI9O9WTI,15722
narrow	O	O,A330ISTI9O9WTI,3979	O,A3CX0FEE5MER9E,11012
trade	O	
seen	O	O,A3CX0FEE5MER9E,6577
.	O	

His	O	
deputy	O	
earlier	O	
speculated	O	
at	O	
least	O	
10	O	
days	O	
.	O	

Nigeria	LOC	LOC,A3CX0FEE5MER9E,5482
police	O	
kill	O	
six	O	
robbery	O	
suspects	O	
.	O	

The	O	
pilot	O	
said	O	
several	O	
hijackers	O	
appeared	O	
to	O	
be	O	
placed	O	
around	O	
the	O	
plane	O	
.	O	

Confirmed	O	O,A3CX0FEE5MER9E,2405
-	O	
none	O	
.	O	

Gephardt	PER	PER,A3CX0FEE5MER9E,2583
,	O	
a	O	
red-haired	O	
square-jawed	O	
man	O	
,	O	
is	O	
a	O	
less	O	
than	O	
fiery	O	
orator	O	
.	O	

The	O	
tour	O	
party	O	
will	O	
be	O	
announced	O	
towards	O	
the	O	
end	O	
of	O	
March	O	O,A3CX0FEE5MER9E,3589	O,A330ISTI9O9WTI,2050
.	O	

FEATURE	O	O,A3CX0FEE5MER9E,2058
-	O	
"	O	
Eco	O	O,A3CX0FEE5MER9E,15485	O,A330ISTI9O9WTI,21756
terrorists	O	PER,A3CX0FEE5MER9E,4341	O,A330ISTI9O9WTI,10206
"	O	
target	O	
UK	LOC	LOC,A330ISTI9O9WTI,6302	LOC,A3CX0FEE5MER9E,25804
builders	O	O,A3CX0FEE5MER9E,13731
.	O	

It	O	O,A3CX0FEE5MER9E,3330
is	O	
not	O	
known	O	
what	O	
caused	O	
the	O	
delay	O	
in	O	
the	O	
peace	O	
plan	O	
.	O	

